,_id,username,role,supporter,verified,country,gamesplayed,gameswon,rating,glicko,rd,rank,apm,pps,vs,decaying
5804,5e77ed337dae9d30827f093e,coolbayramxd,user,,False,AT,149,73,13763.756264710633,1553,62,a,25.96,1.0,55.93,False
5805,5fafd3633a6a8b21b897c3fd,jumbohotdog,user,,False,PH,292,148,13756.142370481768,1553,72,a,18.91,1.3,44.16,True
5806,5eec69485b5c156c224f906e,zucchinidad,user,,False,US,27,16,13755.675757780627,1553,90,a,17.82,1.36,40.13,False
5807,5e7d22312932b46c9c67219f,aidio69,user,,False,GB,32,18,13752.219124025281,1553,78,a,24.79,1.45,49.82,False
5808,5fb9716e3a6a8b21b8995031,aceeeeeeeeee,user,False,False,US,92,62,13750.980922609795,1553,68,a,29.86,1.14,61.07,False
5809,5f7c4ecd29d2ff3bf90b4704,uncoordinatemuch,user,,False,AU,184,92,13750.751248519256,1553,67,a,20.84,0.93,49.15,True
5810,5eba14b172ad490ff0889d47,aegonim,user,,False,HK,178,88,13750.380389443962,1553,64,a,37.79,1.41,71.97,True
5811,5eddaa6d9791aa3902083e53,xexyst,user,,False,US,36,21,13749.480993978223,1553,71,a,24.09,1.31,47.49,False
5812,5fcb64c7ac8ce421be782be2,xdxpxb,user,,False,MY,94,46,13748.050010068977,1552,75,a,27.77,1.25,55.63,True
5813,600e1ab3413441e94a587810,fujinda,user,,False,PH,18,6,13742.66194758738,1553,91,a,17.45,1.16,37.64,True
5814,5fb1f0050d1b7a21c53665d5,_brugger,user,,False,BR,160,85,13741.20899240346,1552,63,a,20.48,1.12,42.12,False
5815,5f047e546eed271be2c20040,lukas123,user,,False,PH,105,57,13739.125936303364,1552,62,a,26.67,1.15,54.62,False
5816,6002f329a4fd09f980349c04,blank00,user,,False,SG,132,69,13735.987915375477,1552,61,a,20.96,1.11,51.62,False
5817,5f49ef999d8f5e2e957fc6ea,maeve_deava,user,,False,PH,32,17,13735.689262903445,1552,92,a,26.17,1.4,55.07,False
5818,5e7a8bfe8a19ed34af19b07d,chess2008,user,,False,US,267,134,13733.423625274827,1552,61,a,32.5,1.07,62.17,False
5819,5f62216f484fe92b48f66427,ryuketsu,user,,False,ID,102,56,13732.110433436734,1552,81,a,23.42,0.97,49.55,False
5820,5fa85c8672f1d7d313859678,brenohq28,user,,False,BR,38,19,13727.3439523745,1552,90,a,24.32,1.05,50.92,True
5821,5f989cd0f05507df724dc269,saucysalsa,user,,False,AU,311,161,13726.974115656367,1552,63,a,20.3,1.19,49.86,False
5822,5ec0978ae20a57623f21aac1,vocalbouce,user,,False,CA,112,64,13726.310890478586,1552,92,a,24.32,1.06,49.94,True
5823,5f533dcc1a734d2b41bff222,shen2711,user,,False,TW,863,425,13725.539655235532,1552,61,a,15.29,0.87,38.65,False
5824,5ebeef7d0cfca96246a9e3ad,blex,user,True,False,NO,363,190,13720.583148731259,1551,61,a,21.34,1.31,42.97,False
5825,5ea32d848f9cfa329983d748,lett1,user,,False,AT,519,261,13717.184620068916,1551,61,a,27.39,1.12,54.56,False
5826,5fcfad80ac8ce421be78db71,mirror26,user,,False,PH,429,209,13716.278975735895,1551,63,a,24.97,1.1,56.25,True
5827,5f3fb669fdafc22e7e017e8c,notrage,user,,False,PH,220,108,13713.785292197601,1551,61,a,21.63,1.14,49.68,False
5828,5ff14d872f7ee40b88d8d402,45416,user,,False,SG,17,9,13713.399306045356,1552,99,a,23.98,1.07,49.44,True
5829,5f927a4d93c350df94c2d9bb,_oceanchiu_,user,,False,AU,842,412,13712.713331330826,1551,61,a,30.49,1.16,58.74,False
5830,5fe8d4f860fd3a0b8105f7f1,babababunz,user,,False,SG,355,178,13711.939898249186,1551,61,a,17.12,1.2,40.26,False
5831,5ee25fd2455f1559c09e6724,kinsaki,user,,False,CL,283,149,13709.063352096899,1551,84,a,27.73,1.24,56.04,True
5832,5fdcdc19a536e752a29b2297,westar,user,,False,NL,102,58,13704.504212621578,1551,65,a,26.2,1.07,51.34,True
5833,600fe57b13cfe0e935308eb7,nijigen,user,,False,PH,29,12,13703.85002663934,1551,74,a,28.07,1.35,56.82,False
5834,5f9c46aef05507df724e4923,zero1um0,user,,False,BR,755,378,13702.779585200326,1551,61,a,18.78,1.17,41.16,False
5835,5f7a43d87ee1523bf2097158,corby,user,,False,US,3134,1505,13702.602731004248,1551,63,a,19.04,1.28,43.67,True
5836,5f246958b072437e54bc10f1,maxinichka,user,,False,LV,411,217,13701.285750257675,1550,61,a,15.06,1.35,32.95,False
5837,5e8a737933e7875e3ffe35e5,doubletxt,user,,False,US,112,63,13699.987233050486,1551,87,a,27.37,0.98,55.03,False
5838,5ffc6fd09ba9edf96ce5c5b4,cookie_lords,user,,False,CA,40,23,13699.945283812349,1551,67,a,22.92,1.27,51.39,False
5839,5ea5e890ba8b6747eb207282,gnomeshaped,user,,False,US,17,12,13698.615192375093,1551,96,a,19.01,1.32,42.73,True
5840,5faefc1813e8c021da36a58b,yuely,user,,False,VN,211,110,13697.78822534041,1550,63,a,23.03,1.13,50.21,False
5841,5fe99a9a064ba10b7435457f,esareone,user,,False,PH,41,24,13694.68198402381,1550,74,a,18.05,1.09,37.0,True
5842,5f1adb432b46ec11484c3707,coco11519123,user,,False,HK,612,319,13693.188615535266,1550,61,a,20.47,1.07,43.46,False
5843,5ffbd1c91c3d9af97a9991e6,maxwang123,user,,False,HK,25,13,13692.875153474784,1550,89,a,19.73,1.34,41.64,True
5844,5f7fb324197fd83c0769c80c,what_i_wanted_to,user,,False,,325,171,13691.569627477431,1550,77,a,23.05,1.25,46.32,True
5845,5eb03bb091659d23650a81af,chapeps,user,,False,BR,442,233,13691.103022146182,1550,80,a,23.09,1.15,46.17,True
5846,60009c6b8dbc3ef99d90fffe,malsey,user,,False,BR,43,22,13690.986738896732,1550,68,a,20.56,1.06,43.39,False
5847,5eafb283cbc6220fdadd8341,cloudiness,user,,False,PH,56,33,13690.418523223785,1550,90,a,28.67,1.14,54.77,True
5848,5f90a5effed9f5901341be5c,akashi_redgo,user,,False,US,265,129,13690.397891666986,1550,61,a,24.3,1.26,53.77,False
5849,5fd305040d1b7a21c53bd72c,wulfie,user,,False,US,252,129,13688.710984041605,1550,87,a,15.81,1.07,34.36,True
5850,5fc24ecc3a6a8b21b89abef2,xiaopang,user,,False,TW,159,88,13681.174190930602,1550,74,a,16.92,1.27,36.91,False
5851,5ece403b14ab4b6c0fb961d7,col3bri,user,True,False,US,65,33,13678.749723950086,1550,76,a,23.22,1.28,52.48,False
5852,5f6baa66484fe92b48f7807a,ooke,user,,False,TR,498,259,13675.511334411261,1549,69,a,22.51,1.32,49.7,False
5853,5fd633d147d24e21d37ce48d,zjuyxn,user,,False,CN,62,30,13674.741662975168,1550,72,a,26.39,1.2,52.74,False
5854,5e97ae7f8f5a347e3e4a1caf,yearyang,user,,False,CN,74,42,13673.427022290283,1549,75,a,31.51,1.25,62.03,True
5855,5eb32d9765485c6536f01889,softys,user,,False,US,988,482,13672.964846479994,1549,62,a,18.68,1.0,45.02,False
5856,5face4bd9efe6021cc677f50,biggiepoo,user,,False,MY,117,66,13671.071513248715,1549,66,a,24.95,1.18,57.92,False
5857,5f45ff587dad192e85173d6e,stornschure,user,,False,PH,51,32,13669.92053010294,1549,73,a,26.49,1.51,52.46,False
5858,5f89a15f3cc249e6d244d0c7,shanky04,user,,False,PH,292,149,13668.251058744341,1549,96,a,20.37,0.86,44.09,True
5859,5ff902a1ef9725322e33373b,chrisee,user,,False,CA,35,18,13668.072180225063,1549,72,a,27.36,1.42,53.02,True
5860,5f93ae18bb643bdf86c805d1,what-,user,,False,US,585,291,13667.072441957662,1549,61,a,23.89,1.41,50.52,False
5861,5fe7082f7b93d50b964ee775,pambigs,user,,False,PH,22,11,13666.898222822456,1549,100,a,22.52,1.2,49.37,True
5862,5f9373312210b5df8d054bca,n0us,user,,False,MX,896,433,13666.88318252923,1549,62,a,18.4,1.03,46.89,False
5863,5fc423239efe6021cc6b399c,gator_stack,user,,False,FR,315,163,13664.125609927285,1549,62,a,19.23,1.12,47.35,False
5864,5eaffff4d8f4aa0fbe87f6e8,pisa,user,,False,BR,672,335,13664.100521714641,1549,63,a,21.53,1.24,45.04,False
5865,5f2e9025bc919ae8f4e267ee,kaguaga,user,,False,AU,66,33,13663.770487796139,1549,75,a,18.51,1.38,41.06,False
5866,5f9ddf5c2210b5df8d06b66d,bowes,user,,False,GB,79,47,13661.991839413895,1549,62,a,20.78,1.14,43.13,False
5867,5f2e3bd0129fa5e8e6e276bf,bluguy,user,,False,US,117,60,13660.668085355454,1549,61,a,23.11,1.31,50.44,False
5868,5fea93cb4529400ba4708e4e,tenshilala,user,,False,US,65,31,13660.287243445673,1549,64,a,20.62,1.14,48.47,False
5869,5fa03e4c688b521cd84880bb,rwynay,user,,False,US,382,194,13659.174506325457,1549,64,a,22.88,1.46,48.61,True
5870,5e58ba026c7c9d124c472247,wgjc3107,user,,False,GB,284,146,13655.80115814578,1549,83,a,25.42,1.24,50.4,False
5871,5f534b61ea3d3a2b3aba9fe2,hearts69,user,,False,AU,737,367,13655.702786171652,1549,61,a,21.7,1.09,48.15,False
5872,5fd376f79efe6021cc6dcdab,maayyy,user,,False,PH,61,32,13654.705616571971,1549,64,a,16.44,0.89,37.01,False
5873,5fb2db7947d24e21d37718e1,mxyzptlk,user,,False,US,138,83,13654.622894448792,1549,77,a,20.1,1.11,46.19,True
5874,5eb0087e86c50f0fc5430f0e,ingestalcohol,user,,False,SG,134,70,13653.79626323573,1549,89,a,19.44,1.37,39.81,True
5875,600268e78dff3ef996f8dbda,nicholastso,user,,False,AU,104,53,13652.473153227917,1548,61,a,28.38,1.2,56.79,False
5876,5f717720ea3d3a2b3abe17be,lyuke,user,,False,PH,834,415,13651.661595084512,1548,61,a,24.31,1.28,55.12,False
5877,5f8fe361906c9f34b54cc8a4,rlw,user,,False,CN,431,222,13647.728177510398,1548,87,a,24.63,1.0,50.42,True
5878,5f70c8de23dcdc2b348feec8,mrnorell,user,,False,PE,298,154,13640.141311163254,1548,89,a,21.27,1.09,45.75,True
5879,60013317ad04ecf98e914744,iwinulose,user,,False,US,50,24,13637.665198811166,1548,75,a,18.44,1.04,41.9,True
5880,5f48634efdafc22e7e026e45,thgil,user,,False,US,599,297,13637.372788548519,1548,62,a,20.95,1.02,46.69,False
5881,5f25b9077321c37e466ea2d9,baronn,user,,False,RU,137,70,13632.784718922905,1548,65,a,19.82,1.12,42.82,False
5882,5fbdf94c47d24e21d378ea74,bbang,user,,False,CA,129,61,13632.434919759411,1548,66,a,26.07,1.13,52.68,True
5883,5ef4acbc1c912a4ea8a094b5,akira000,user,,False,JP,82,44,13630.254144191576,1548,97,a,27.74,0.93,55.95,False
5884,5f3afb2a7dad192e851610db,chromium_,user,,False,NO,42,24,13629.033746734047,1548,88,a,18.67,1.47,40.88,True
5885,5ecffc1fe059476c0199c420,pzk,user,,False,AR,916,450,13622.19409451684,1547,65,a,20.08,1.16,40.53,False
5886,5e76cc49a8a28e1c6b9e1b86,dracocat,user,,False,PH,210,103,13621.76574781706,1547,83,a,26.97,1.29,50.66,True
5887,5fc16cd73a6a8b21b89a9ddb,edison35,user,,False,CA,195,97,13618.75028279044,1547,65,a,20.98,1.14,47.34,False
5888,5faf26813a6a8b21b897aabc,luciana12,user,,False,AR,329,171,13617.779075620176,1547,62,a,18.21,1.14,41.69,False
5889,5f86aa6529d2ff3bf90c6fe7,oreopie123,user,,False,AU,345,176,13617.48713852909,1547,62,a,25.7,1.06,54.06,False
5890,5ef0761626ae776c195c5276,panko1,user,,False,AU,287,150,13617.141847516097,1547,81,a,32.6,1.16,61.89,True
5891,5f481ea89d8f5e2e957f936d,yeks,user,,False,US,103,56,13616.990036114872,1547,62,a,23.15,1.09,47.45,True
5892,5e7784a8ae019428f2d2d2e5,cadspen,user,,False,US,243,127,13616.28910664582,1547,79,a,24.82,1.16,58.56,True
5893,5eabe1aa84e95a42794794db,penquan,user,True,False,GB,1897,912,13612.368745475073,1547,61,a,27.97,1.19,55.86,False
5894,5f95e6a262f608df7f973c5b,whoishao,user,,False,US,399,222,13610.591266600277,1547,61,a,22.82,1.22,49.69,False
5895,5ea818ef9d39be6e48e4a1dc,puli,user,,False,TW,529,252,13610.514110852311,1547,95,a,21.29,1.02,43.41,False
5896,5fb2f30f9efe6021cc686e88,android77,user,,False,US,124,60,13610.110018995685,1547,83,a,29.53,1.65,53.69,True
5897,60031de6e66bc8b7f1a51c35,2ez4nehedeezy,user,,False,DE,193,96,13609.868440246673,1547,61,a,23.57,1.3,46.72,False
5898,5eaf025d321aea71218db5c9,zeroes,user,,False,CA,537,258,13606.925826094368,1546,61,a,18.83,1.14,40.67,False
5899,5e77fa631e63643097c3d249,crosskirby,user,,False,US,107,50,13606.858765767522,1547,100,a,30.99,1.19,60.03,True
5900,5f63d69223dcdc2b348e711c,bednariusz,user,,False,PL,242,117,13606.241637737612,1547,78,a,20.96,1.18,46.82,True
5901,600f220ff5c57ce96628815b,polsky_bruno,user,,False,PT,57,29,13606.123650751308,1546,64,a,18.09,1.29,42.81,False
5902,5f87f50edb70813bec1dc1a3,sheanmiki,user,,False,PH,265,145,13603.3180805437,1546,61,a,19.53,0.96,42.46,False
5903,5fd556193a6a8b21b89de37c,epicgamer101,user,,False,CA,84,48,13602.697509551388,1546,81,a,28.04,1.23,56.85,True
5904,5faac5f0ac8ce421be72dbd0,dflamelord,user,,False,CA,132,72,13602.585854498999,1546,65,a,18.12,1.04,41.0,False
5905,5f5f1738484fe92b48f604cb,flesyz,user,,False,TW,525,261,13601.683081278128,1546,61,a,17.29,1.17,37.95,False
5906,5e4d4a900c7f275a3c5b1038,visara1337,user,,False,DE,388,186,13600.592589863889,1546,61,a,22.16,1.35,43.16,False
5907,6001481dad04ecf98e914a2d,teaspeen,user,,False,US,68,38,13598.559944497747,1546,62,a,30.58,0.99,58.46,False
5908,5effb6a5eec6bc51d71c8fc3,z00m,user,,False,US,142,76,13598.361344712235,1546,78,a,27.66,1.31,58.65,True
5909,5f9b2f5862f608df7f97fca3,syther12,user,,False,US,101,52,13597.738273747522,1546,67,a,25.86,1.21,50.83,True
5910,600aaf50029639e93c979324,jabzz,user,,False,PH,23,16,13594.94226969095,1546,82,a,31.16,1.38,61.02,False
5911,5e77178ea8a28e1c6b9e2292,thundrsquirrl,user,,False,VN,248,131,13594.607416346076,1546,79,a,31.49,1.56,61.55,True
5912,5fa92bf7b633e2d31b5f27bb,xilla,user,,False,HK,231,119,13594.547209467475,1546,98,a,22.33,1.15,49.31,True
5913,5f549422ead0072b56cd1cce,edmordo,user,,False,US,70,37,13593.679735930093,1546,84,a,22.37,0.95,49.81,True
5914,6008a895029639e93c973935,hoaang,user,,False,DE,37,22,13591.804967326038,1546,73,a,16.47,0.93,38.49,True
5915,5ed0b7d1a139336c1d239baa,lolhentai,user,,False,US,75,43,13587.889042065008,1546,71,a,19.4,1.18,45.76,False
5916,5fa5dc9cb41d10974642bf14,jkason,user,,False,US,493,243,13586.414262764461,1546,61,a,20.09,1.07,44.0,False
5917,5f91fe8393c350df94c2c6fe,hxstile,user,,False,LV,30,19,13586.21824275771,1546,100,a,21.38,1.17,42.68,False
5918,5eff43fedd132e51de8d97df,notpoffi,user,,False,PH,388,193,13582.00069962843,1545,62,a,28.58,1.24,58.18,False
5919,5f41c6dffdafc22e7e01b495,superlopo,user,,False,MX,1599,766,13581.331348832937,1545,61,a,17.63,1.05,43.11,False
5920,5fc07aca47d24e21d37955bc,jaydenbyun,user,,False,US,27,17,13579.034151990021,1546,93,a,17.23,1.1,41.24,False
5921,5fa0512230a99a1ce882d913,jonnyr1ce,user,,False,US,69,31,13577.834448613548,1545,75,a,20.37,0.98,51.77,True
5922,5efce7d7dd132e51de8d62cf,diego23,user,,False,MX,49,26,13577.246339928395,1545,92,a,18.22,1.19,42.11,True
5923,5f9d9e84bb643bdf86c965f0,whyhow,user,,False,MY,120,63,13577.17655357908,1545,74,a,19.23,1.24,40.8,True
5924,5f14fb1c611bf2757521208e,pddim,user,,False,US,175,91,13576.019489741282,1545,62,a,25.1,1.24,51.29,False
5925,5f18c93e272cc46c0ff8446b,juvss4,user,,False,MX,158,80,13575.042490862672,1545,71,a,22.42,1.34,42.36,True
5926,5fc3a44113e8c021da39f486,ranwen,user,,False,HK,283,155,13571.46411830311,1545,61,a,23.42,0.98,52.79,False
5927,5f83e44229d2ff3bf90c1ee3,r1i1o1,user,,False,US,63,35,13570.802789787997,1545,95,a,25.4,0.99,53.29,False
5928,5fb07e6047d24e21d376bd7c,kreepiekrawlie,user,,False,US,56,23,13567.397736181463,1545,97,a,20.72,0.89,41.86,True
5929,5f962a67bb643bdf86c8560b,crentoskun,user,,False,PH,19,9,13567.085019773027,1545,88,a,25.25,1.18,58.51,True
5930,5fdf838a68a8317fc0469647,chrosanik,user,,False,CA,36,19,13567.0787427271,1545,74,a,21.79,1.13,47.78,True
5931,5ef00e8c9a1ba76c203532c8,b00,user,,False,AU,129,71,13566.431403427703,1545,100,a,34.57,1.3,65.0,True
5932,601555f59d7dd5e9435c3d5d,warrybu,user,,False,AU,55,30,13564.864047051453,1545,64,a,23.88,1.19,50.69,False
5933,5f9c331b630a88df7874da1d,jaylene,user,,False,MY,118,67,13564.084064757433,1545,81,a,18.15,1.13,41.04,True
5934,5f680397ead0072b56cf5fb2,kerrall,user,,False,,525,277,13562.717643386375,1545,61,a,23.46,0.95,52.93,False
5935,5e573bf6a11e08662ef3da57,c0gnite,user,,False,US,294,139,13561.767509545498,1545,71,a,28.53,1.38,53.49,False
5936,5f50f71c1fee2b2e8c2a92c6,theescapeguy,user,,False,ZA,608,302,13559.863221583826,1545,89,a,26.3,1.25,52.64,True
5937,5f633f0e1a734d2b41c1ca71,cloudiiyu,user,,False,AU,182,99,13559.283285987309,1545,94,a,20.85,1.26,42.22,True
5938,5fca6040ac8ce421be77ff0a,kyrosgallade,user,,False,SG,160,89,13559.203899083925,1544,62,a,24.83,1.12,49.39,False
5939,5fe44784036caf0b8fbfc8c5,gabe_louis,user,,False,US,50,28,13559.037875693695,1545,67,a,26.42,1.08,53.83,False
5940,5fdb3fb60d1b7a21c53d2d27,alinadesu,user,,False,GB,112,55,13555.741741538428,1544,85,a,19.52,1.66,46.08,True
5941,5fa3158fe6500e4698a9dd24,shkk,user,,False,FR,282,141,13555.06518489953,1544,74,a,19.95,1.08,44.32,False
5942,5f9954822210b5df8d061449,shin7130,user,,False,JP,441,219,13554.256171650419,1544,61,a,30.77,1.08,63.02,False
5943,5f8a2a2329eb9de6d003c68b,gigatn,user,,False,BE,65,38,13554.011561855505,1544,65,a,18.0,1.47,42.27,False
5944,5fe074e068a8317fc046be81,zootopia,user,,False,PH,80,41,13552.13517969338,1544,62,a,16.46,1.03,37.37,False
5945,5fbbdb0f47d24e21d3788b20,naivestormofc,user,,False,BR,298,160,13551.48273276556,1544,61,a,27.04,1.28,53.82,False
5946,5f4304b79d8f5e2e957f007e,tomatoo,user,,False,AU,201,112,13549.181244166424,1544,74,a,23.91,1.26,48.87,False
5947,5fbf291747d24e21d3791e1b,red_heavy,user,,False,PH,710,363,13548.758610347564,1544,61,a,28.38,1.37,54.45,False
5948,5e77d615ae019428f2d2da5b,evilderpgd,user,,False,US,235,125,13548.05339255536,1544,78,a,25.16,1.23,47.64,False
5949,5fa9d98c9333f1d32138226c,realdiamondplays,user,,False,US,337,169,13547.002788792386,1544,61,a,28.11,1.23,59.53,False
5950,5fc742483a6a8b21b89b8ac1,r3nzoarmy,user,,False,AU,137,90,13546.928624420376,1544,63,a,28.39,1.15,57.13,True
5951,5f68a91cea3d3a2b3abd1597,homilia,user,,False,HK,331,163,13546.863610753911,1544,63,a,21.85,1.19,42.84,False
5952,5fcaa25d13e8c021da3b24e2,tyoske,user,,False,US,46,25,13545.82228603733,1544,98,a,17.94,0.85,36.61,True
5953,5f91dca062f608df7f96b2a4,thmky,user,,False,US,447,226,13545.264353521037,1544,61,a,28.72,1.21,56.73,False
5954,5f1cc3902b46ec11484c7317,virginillo,user,,False,AR,416,213,13543.764058621504,1544,80,a,18.11,1.25,43.74,False
5955,600224da1c3d9af97a9aa65c,oslash,user,,False,AR,85,43,13540.375166308313,1544,62,a,21.08,1.15,45.98,False
5956,5f59319a23dcdc2b348d2e75,henry2210gamer,user,,False,US,934,458,13540.318029648572,1544,69,a,21.86,1.17,45.12,True
5957,5f26286ec897e17e4d7f6522,name532,user,,False,US,94,55,13540.126936122591,1544,80,a,26.61,1.29,51.94,True
5958,5f9e7e40bb643bdf86c9808b,_yukirin_,user,,False,JP,108,53,13540.034505268282,1544,64,a,28.45,0.87,53.68,False
5959,5fe1462473d5d27fab319cc1,demoknight_tf2,user,,False,US,55,28,13539.688732892997,1544,73,a,24.18,1.47,49.67,True
5960,5f1e3ac42b46ec11484cae07,milkteaplz,user,,False,US,28,16,13539.374244719294,1544,76,a,17.09,1.09,38.13,False
5961,5f87ab397ee1523bf20aeb4d,ssangsu_girl,user,,False,KR,78,39,13539.160570179785,1544,89,a,23.22,1.61,48.14,True
5962,600273b7a4fd09f9803487d1,cheeese,user,,False,TW,139,71,13538.990680519977,1544,62,a,22.97,1.09,48.42,False
5963,5fb0267fac8ce421be73b8c5,poro1130,user,,False,TW,417,206,13537.956256821017,1544,61,a,18.1,1.2,43.13,False
5964,5ff4e2b0bdec89323ca80279,kioliuw,user,,False,US,24,14,13537.15565580486,1544,95,a,16.33,1.12,42.13,True
5965,5f3e8be5fdafc22e7e016073,rocketleague,user,,False,DE,171,85,13537.136938567384,1544,73,a,26.19,1.43,57.96,False
5966,6014477e029639e93c994e56,tinuyasha420,user,,False,US,30,17,13536.276132647165,1544,74,a,26.49,1.22,52.68,False
5967,60075ecfe02f61e95e0ecd6f,highcrow,user,,False,DE,38,19,13534.709993087075,1544,72,a,22.12,1.15,46.22,True
5968,5ec6e6cd26fbfd625b829a0f,nandana,user,,False,US,82,54,13534.290908204217,1543,63,a,20.46,1.19,46.78,False
5969,5fcb206c47d24e21d37b1717,loosenoose,user,,False,US,200,105,13533.868943627704,1543,61,a,21.67,1.39,45.49,False
5970,60071263092f1be958706c7a,newgamer,user,,False,GB,109,59,13533.068038996435,1543,62,a,49.87,1.37,85.6,False
5971,5fc44f7cac8ce421be76f359,explode,user,,False,US,221,112,13528.18202087406,1543,61,a,22.28,1.19,50.11,False
5972,5f3505721fee2b2e8c279ede,olivuia,user,,False,AU,811,411,13527.741098186612,1543,68,a,24.18,1.06,53.02,False
5973,5ebd8037e20a57623f215f33,k1p,user,,False,GB,373,195,13526.335159107737,1543,70,a,21.38,1.62,45.72,True
5974,5f984595f05507df724db576,benzi_lzk,user,,False,MY,345,180,13525.073265788647,1543,61,a,30.04,1.46,57.85,False
5975,5f8285cb29d2ff3bf90bfa67,ubebae,user,,False,US,298,149,13523.742419248021,1543,68,a,18.95,0.84,46.3,True
5976,5f3d8bfb1fee2b2e8c287cdf,taiwannumbawan,user,,False,US,721,357,13522.338778159326,1543,100,a,19.96,0.91,42.24,True
5977,5ed9dcf3f2d87b775422d4f7,porsche,user,,False,US,247,126,13521.437024878749,1543,68,a,25.13,1.05,51.18,False
5978,5f9aef4fbb643bdf86c905b8,ashm,user,,False,SG,302,154,13520.965482489652,1543,61,a,26.07,1.11,49.5,False
5979,5fabda323a6a8b21b8972602,mirro,user,,False,HK,25,16,13519.186709303503,1543,92,a,24.04,1.12,47.28,True
5980,5f815b8b29d2ff3bf90bdbcd,pugliese,user,,False,AR,194,111,13519.160484587112,1543,82,a,20.73,1.08,49.93,False
5981,5f815fe2d447623c0fadd3be,thatonepj,user,,False,AU,32,14,13517.727701029993,1543,82,a,25.13,0.96,50.64,True
5982,5efaa62909192559c3f88855,namelesspeasant,user,,False,AU,560,281,13515.483250872241,1543,61,a,25.79,1.48,51.79,False
5983,5f8c96d33d29b13498203610,zact,user,,False,IT,265,144,13514.37635661872,1543,62,a,19.21,1.23,44.46,False
5984,5f3d29049d8f5e2e957e655b,markimoto,user,,False,PH,116,61,13511.285819335675,1542,62,a,20.56,1.04,44.26,False
5985,5f3c653f9d8f5e2e957e4fd1,dmorjury,user,,False,GT,295,156,13508.404618494045,1542,61,a,20.11,1.37,47.99,False
5986,5ee738c49f131d23e08d2c80,pezza,user,,False,AU,666,333,13506.288808882007,1542,65,a,18.55,1.1,42.88,False
5987,5f8d0de02a8d51349e4c8be5,edwii,user,,False,CA,189,100,13505.918073406592,1542,61,a,30.7,1.08,59.44,False
5988,5f453a90fdcc602e78a59060,logf,user,,False,MY,1019,493,13503.900572635042,1542,77,a,18.26,1.19,38.14,True
5989,5fe5ad2f60fd3a0b8105869e,amitakawaii,user,,False,TW,63,33,13502.780655129538,1542,68,a,18.23,1.09,42.82,False
5990,60088680d8fdbde951ee905e,beentino,user,,False,CA,13,8,13500.660566803515,1543,99,a,27.42,1.51,53.53,False
5991,5f980fb42210b5df8d05e581,memeb0t,user,,False,PH,271,138,13500.622624432084,1542,70,a,22.32,1.06,43.11,False
5992,5f3420e846d4612e935483b2,timun,user,,False,MY,24,16,13500.162392216771,1543,98,a,19.61,1.23,44.22,False
5993,5f786c6329d2ff3bf90adfbc,radssucks,user,,False,AU,214,111,13499.183957416952,1542,61,a,26.64,1.26,60.69,False
5994,5f4f89599d8f5e2e95805aff,dragonone1,user,,False,PH,180,92,13497.211828858557,1542,62,a,20.42,0.89,42.87,False
5995,5f8d0cd1906c9f34b54c66f1,korice,user,,False,TW,655,322,13496.155539030426,1542,63,a,24.0,1.15,49.98,True
5996,5f99328393c350df94c3c1df,mattnaznjolt,user,,False,SG,109,64,13494.193179807331,1542,65,a,25.22,1.13,55.83,False
5997,5ec8690790565d3e366626ff,stratus,user,,False,US,102,52,13493.236858136825,1542,94,a,22.35,1.27,48.67,False
5998,5f64a81bead0072b56cefeb8,shinji1308,user,,False,VN,37,18,13493.052866841092,1542,78,a,21.4,1.27,44.28,True
5999,5f91b624bb643bdf86c7bed9,ugliyu4028,user,,False,US,135,77,13492.604167775175,1542,62,a,27.04,1.29,53.89,False
6000,5ff5027fef9725322e328c6d,bowlofbap,user,,False,US,29,14,13492.250229811563,1542,92,a,22.43,1.07,43.42,True
6001,5f31c8e2bc919ae8f4e2b614,seasdf,user,,False,BR,519,263,13490.973546403733,1542,63,a,20.0,1.04,44.25,False
6002,5ff19f92064ba10b74367b85,bigcrafter78,user,,False,AU,20,11,13488.036110369352,1542,91,a,28.5,1.34,58.92,False
6003,5fb981fe13e8c021da38551f,izze,user,,False,US,919,460,13486.81221324977,1541,63,a,19.24,1.14,44.37,True
6004,5fa99e46b633e2d31b5f39e8,whelp,user,,False,PH,146,75,13486.750464981325,1541,92,a,19.96,1.39,41.83,True
6005,5ff6a583136e2f320ba72988,n1ghtmar3,user,,False,PH,39,25,13485.841307930488,1541,70,a,26.86,0.97,50.81,True
6006,5f6cdd99454e942b4fe18b2f,sooftsquishy,user,,False,,194,100,13485.641436099551,1541,61,a,21.67,1.15,45.26,False
6007,5ebafb6079e49f4f2d464eb8,ovecz,user,,False,CZ,786,400,13484.706422619229,1541,61,a,22.78,1.09,46.71,False
6008,5fe5d47561f2f20b9dde2011,calculusfish,user,,False,AU,39,24,13484.642244338465,1541,82,a,20.9,1.21,49.19,True
6009,5f5987c5454e942b4fdf462c,oxynoxx,user,,False,AR,655,322,13483.746828158231,1541,67,a,21.43,0.91,47.2,False
6010,5feab2df7222310b7a4f5a88,miglbad,user,,False,AU,78,36,13483.313096800508,1541,62,a,24.67,1.25,56.7,False
6011,5fa9409cb633e2d31b5f2a98,j4don,user,,False,US,45,27,13481.73194839142,1541,91,a,16.16,1.04,38.69,True
